"Row.names","FPKM.IZ_TR_184_S2 Control","FPKM.IZ_TR_185_S3 SCA1","gene_name","FC SCA1 vs Control","Log2FC SCA1 vs Control"
"MSTRG.25395","2.423083716812","5.5859318657946","PDE9A","2.305298750942","1.2049537261746"
"MSTRG.2541","1.6714692457627","2.4298935601695","S100A13","1.4537470948565","0.53977630864409"
"MSTRG.25415","1.2261141066009","2.4679956031867","WDR4","2.012859643242","1.0092465766018"
"MSTRG.2542","2.58103","6.180345","S100A1","2.3945266037202","1.259740464324"
"MSTRG.25422","2.471432","0","PKNOX1","0","#REF!"
"MSTRG.25428","6.6338954977498","4.644925849685","U2AF1","0.7001807386415","-0.51420071985131"
"MSTRG.2543","11.158571409772","4.7980111484108","CHTOP","0.42998435661838","-1.2176439212113"
"MSTRG.25442","13.785824276096","25.184141698406","CBS","1.8268143561118","0.86933003236446"
"MSTRG.25448","0.814042","4.180953","SIK1","5.136040892239","2.3606566889858"
"MSTRG.25457","12.727550939417","16.177851404257","PDXK","1.2710891106438","0.34606517509295"
"MSTRG.25458","6.893821","4.306098","CSTB","0.62463153597983","-0.6789226858664"
"MSTRG.25464","11.242128","17.900288","AGPAT3","1.5922508621144","0.67106765310295"
"MSTRG.25469","6.532675","4.397086","TRAPPC10","0.67309119158691","-0.57112611793038"
"MSTRG.25480","6.006215","4.003673","PWP2","0.66658835889158","-0.58513197203271"
"MSTRG.25484","10.615109","13.476878","C21orf33","1.269593934457","0.34436714076077"
"MSTRG.25486","0.600283","2.542744","ICOSLG","4.2359087297158","2.0826715042016"
"MSTRG.2549","6.6414718687123","4.1038438158954","ILF2","0.61791179681547","-0.6945271780823"
"MSTRG.25496","6.6533694881783","10.819021500425","TRPM2","1.6260965995724","0.70141296441443"
"MSTRG.25505","10.142323","7.298096","SUMO3","0.71956848544461","-0.47479609185604"
"MSTRG.2552","13.172729","10.541662","INTS3","0.80026409106268","-0.32145191989592"
"MSTRG.25529","12.19529354279","16.274441","PFKL","1.3344853851117","0.41628350559798"
"MSTRG.25549","7.232891108497","3.7451519907264","ADARB1","0.51779460447381","-0.94954816274983"
"MSTRG.25553","1.198951","2.698585","POFUT2","2.2507883975242","1.1704304316512"
"MSTRG.2556","2.6432520271941","5.3967010995056","RAB13","2.0416899501007","1.0297637959835"
"MSTRG.25565","6.9944279783593","11.194311392928","PCBP3","1.6004613140007","0.67848780479731"
"MSTRG.25573","3.911355","6.272234","LOC100129027","1.6035961962031","0.68131090047272"
"MSTRG.25580","2.0337586782488","5.9204513690063","SLC19A1","2.9110884355779","1.5415586675719"
"MSTRG.25582","60.82666","91.935295","COL6A1","1.5114309251897","0.59591504700175"
"MSTRG.25589","4.971197","0","SPATC1L","0","#REF!"
"MSTRG.2559","2.0086965886027","2.4750403747073","SLC39A1","1.2321623826867","0.30119239666542"
"MSTRG.256","10.015506909988","7.1441981692634","RERE","0.71331368781137","-0.48739143711446"
"MSTRG.25605","4.7650910619892","2.7689172860556","PRMT2","0.58108381351682","-0.7831818269128"
"MSTRG.25611","9.2845868269283","7.0304818822567","DIP2A","0.75722075880276","-0.40121413258944"
"MSTRG.25614","5.936012","8.535537","CECR7","1.4379244853279","0.52398791256188"
"MSTRG.25629","2.2118186329114","1.4160583607595","CECR1","0.64022354260374","-0.64335236556217"
"MSTRG.2563","19.717157631849","7.9552595753425","RPS27","0.40346888349121","-1.3094706812702"
"MSTRG.25633","2.943811","0.157341","MCM3AP-AS1","0.053448064430767","-4.2257184866689"
"MSTRG.25635","12.74635759637","10.704300504267","MCM3AP","0.83979289168185","-0.25189451816804"
"MSTRG.25645","4.163122","6.001113","PEX26","1.4414934272885","0.52756425865734"
"MSTRG.25649","5.8751595375722","4.0600430490173","TUBA8","0.69105239152281","-0.53313300348532"
"MSTRG.2565","4.281582","1.040862","TPM3","0.24310219914041","-2.0403651506173"
"MSTRG.25654","11.068368","18.080942","PRODH","1.6335689236209","0.70802732632072"
"MSTRG.25656","6.2966642708183","3.4235172378777","DGCR5","0.54370331506221","-0.8791084703393"
"MSTRG.25662","9.9712456440158","19.600200486629","DGCR2","1.9656722125176","0.97502276379325"
"MSTRG.25667","13.614560299383","8.5317986144493","CECR2","0.62666721707023","-0.67422857169461"
"MSTRG.25669","6.2888144813084","12.010387583178","SLC25A18","1.9098015403181","0.93342272638936"
"MSTRG.25671","13.503163","5.990778","ATP6V1E1","0.44365738605096","-1.1724821080701"
"MSTRG.25674","6.9947575923617","9.2840513953624","BCL2L13","1.3272870821858","0.40848044851621"
"MSTRG.25675","4.6220652615794","3.3974060941534","BID","0.73504070191179","-0.44410395538669"
"MSTRG.25678","15.26276974488","13.816494892566","MICAL3","0.90524165164716","-0.1436251279998"
"MSTRG.25683","3.2586668917137","3.8986444110169","SLC25A1","1.1963924330316","0.25869069081037"
"MSTRG.2569","7.3296221138406","4.2066991797483","UBE2Q1","0.57393124971679","-0.8010501657095"
"MSTRG.25693","3.19891","1.200828","MRPL40","0.3753866160661","-1.4135508812644"
"MSTRG.25697","5.7028500685817","3.4093646879713","C22orf39","0.59783523097587","-0.74218017603047"
"MSTRG.25698","4.3985411569507","2.0361231933857","UFD1L","0.46290875104536","-1.1112002586123"
"MSTRG.25701","19.363749963992","33.996616396259","SEPT5-GP1BB","1.7556835044595","0.81203279493004"
"MSTRG.25701","19.363749963992","33.996616396259","SEPT5","1.7556835044595","0.81203279493004"
"MSTRG.25706","0","2.440768","TANGO2","Inf","Inf"
"MSTRG.25709","6.496349","4.931159","TXNRD2","0.7590662078038","-0.39770236800231"
"MSTRG.2571","6.2492465449438","14.191830982397","ATP8B2","2.2709667286018","1.1833065696147"
"MSTRG.25718","9.185679","12.3589","RTN4R","1.3454530688477","0.42809206877728"
"MSTRG.2572","1.675566","0","C1orf43","0","#REF!"
"MSTRG.25721","6.8854574827315","13.715397288854","ZDHHC8","1.9919369661713","0.99417199478006"
"MSTRG.25725","2.640127","0","RANBP1","0","#REF!"
"MSTRG.25727","3.623008","6.262354","DGCR6L","1.7284957692613","0.78951707240381"
"MSTRG.2573","8.9950772201799","6.859600172108","UBAP2L","0.76259491766439","-0.3910111786736"
"MSTRG.2573","8.9950772201799","6.859600172108","HAX1","0.76259491766439","-0.3910111786736"
"MSTRG.25741","6.5950761798671","9.8719889586101","MED15","1.4968726197199","0.58195145672205"
"MSTRG.25743","16.367123","9.665298","CRKL","0.59053127418912","-0.75991462896047"
"MSTRG.25746","2.6511367090768","5.8459657242048","SLC7A4","2.2050789399844","1.1408303039848"
"MSTRG.2575","0.000251","2.058686","KCNN3","8201.9362549801","13.00174881582"
"MSTRG.25755","3.723631970529","9.1563957030227","AIFM3","2.4589958877493","1.2980693222749"
"MSTRG.25761","4.466777","2.60043","TUBA3FP","0.58217144039203","-0.7804840280399"
"MSTRG.25769","13.304531","9.306681","UBE2L3","0.6995121436449","-0.51557899185873"
"MSTRG.2577","14.527186595144","10.624157439087","ADAR","0.73132931621039","-0.45140689954605"
"MSTRG.25779","1.224421","3.241904","PPIL2","2.6477036901523","1.4047416762738"
"MSTRG.25784","8.696876","3.873294","YPEL1","0.44536612917098","-1.1669362519281"
"MSTRG.25793","20.785390719907","9.7549465706019","MAPK1","0.46931745003277","-1.0913639916324"
"MSTRG.25802","6.882229","8.708482","PPM1F","1.265357778708","0.33954536325024"
"MSTRG.25804","3.7152500249653","5.430155687656","TOP3B","1.4615855329162","0.54753425904705"
"MSTRG.2581","3.603525","7.084753","ZBTB7B","1.9660618422239","0.97530870218031"
"MSTRG.25820","17.957434","20.524097","GNAZ","1.142930387493","0.19273753594346"
"MSTRG.25822","1.161989","2.662062","RAB36","2.2909528403453","1.1959477608249"
"MSTRG.25830","2.5995585345369","4.491948","ZDHHC8P1","1.727965706608","0.78907458590563"
"MSTRG.25837","11.224309","20.755165","BCR","1.8491263025635","0.88684376982529"
"MSTRG.25843","5.0966863380609","1.448203985206","GSTT1","0.28414618619772","-1.8152947431813"
"MSTRG.25854","2.2477514615829","7.0940422091277","GUSBP11","3.1560616600075","1.6581253915738"
"MSTRG.25856","9.531618","8.003475","RGL4","0.8396764326896","-0.25209459900122"
"MSTRG.25861","6.695697857538","12.284155047026","CHCHD10","1.8346340155114","0.87549229376712"
"MSTRG.25863","6.881956128819","5.8479713985408","SMARCB1","0.84975423979409","-0.23488243986841"
"MSTRG.25866","5.1144904930233","3.5329573570451","SLC2A11","0.69077405889492","-0.53371418950514"
"MSTRG.2587","6.7450122724074","8.4750176477778","PYGO2","1.2564866164065","0.3293953042892"
"MSTRG.2587","6.7450122724074","8.4750176477778","PBXIP1","1.2564866164065","0.3293953042892"
"MSTRG.2587","6.7450122724074","8.4750176477778","SHC1","1.2564866164065","0.3293953042892"
"MSTRG.25870","7.4312925152439","8.0953250167683","MIF","1.0893562593805","0.12347584532042"
"MSTRG.25872","3.170190559945","0.88404189505325","DDT","0.27886080610516","-1.8423829171049"
"MSTRG.25877","5.8102322191118","7.1398586711569","CABIN1","1.2288422221183","0.29729969196783"
"MSTRG.25883","6.9851238746167","4.3581438757524","SGSM1","0.62391790811177","-0.68057187565744"
"MSTRG.25894","2.7368387741506","1.918677","CRYBB2P1","0.7010559109736","-0.51239858750205"
"MSTRG.25900","25.389796342381","14.899276196784","SPECC1L","0.58682141423538","-0.76900657621504"
"MSTRG.25904","10.871968","4.733015","SNRPD3","0.4353411452278","-1.1997817154441"
"MSTRG.25906","3.1444915328865","1.4250815697528","GGT1","0.45319936620872","-1.141782251311"
"MSTRG.25908","1.761631","0","BCRP3","0","#REF!"
"MSTRG.2591","3.6049904099617","3.009284","EFNA1","0.83475506389266","-0.26057515472036"
"MSTRG.25910","12.632745293473","10.57703309539","SEZ6L","0.83727114334007","-0.25623319157948"
"MSTRG.2594","1.834583","0","SLC50A1","0","#REF!"
"MSTRG.2595","4.8565961981707","5.4666671661585","KRTCAP2","1.1256169842199","0.17071600240145"
"MSTRG.25956","1.733787","0","MIAT","0","#REF!"
"MSTRG.25965","0.664953","2.173785","MN1","3.269080671867","1.7088849792668"
"MSTRG.25966","6.038583","4.025926","ASPHD2","0.66670044942663","-0.58488939524302"
"MSTRG.25969","10.706640822289","5.6506067285991","HPS4","0.52776653503084","-0.92202822068337"
"MSTRG.25970","6.667925","1.746371","SRRD","0.26190621520188","-1.9328777987172"
"MSTRG.25971","6.5071530789474","3.695621","TFIP11","0.56793208261174","-0.81620968265355"
"MSTRG.25973","7.395986","1.018576","CCDC117","0.13772010925927","-2.8601888643146"
"MSTRG.2598","2.4149780613856","5.4159035277636","ADAM15","2.2426305291801","1.1651919576397"
"MSTRG.25988","5.986999","3.180388","XBP1","0.53121572260159","-0.91263024755557"
"MSTRG.26012","6.5404097577664","15.28806","GAS2L1","2.3374774006852","1.224952416732"
"MSTRG.26016","1.208256","3.101972","EMID1","2.5673135494465","1.3602595049538"
"MSTRG.2602","2.9791486358559","4.9478621239877","TRIM46","1.6608309046541","0.73190519465166"
"MSTRG.26020","13.879937097125","6.2564970334702","EWSR1","0.45075831321786","-1.1495739957365"
"MSTRG.26023","9.7700843510168","12.89708009947","AP1B1","1.3200582140447","0.40060155326687"
"MSTRG.26026","0.035815","1.997348","ZMAT5","55.768476895156","5.80137796465"
"MSTRG.26027","5.8970226615385","1.843677825641","UQCR10","0.31264553851316","-1.6774001649112"
"MSTRG.26029","6.4776570925037","2.9933547164882","NIPSNAP1","0.46210453467076","-1.1137088480254"
"MSTRG.26032","10.39599169173","14.731470041564","NF2","1.4170336489671","0.50287401698676"
"MSTRG.26035","9.8579707537811","7.560073","MTMR3","0.76689951601857","-0.38289053572313"
"MSTRG.26047","15.764016","11.068875","SF3A1","0.70216085799456","-0.5101265195617"
"MSTRG.2605","2.7205093271684","6.6225844508929","FAM189B","2.4343178627459","1.2835175612588"
"MSTRG.26053","3.7071152778426","7.1416576483773","SEC14L2","1.9264730425468","0.94596199827043"
"MSTRG.26066","3.0558959787531","2.6498677603622","PES1","0.86713284051099","-0.20567507068375"
"MSTRG.26068","3.9261729138947","4.4722587785263","OSBP2","1.1390885925322","0.18787995691119"
"MSTRG.26069","1.414348","0","DUSP18","0","#REF!"
"MSTRG.26076","16.238664483896","5.8245968960134","TUG1","0.35868694139161","-1.4792028724035"
"MSTRG.26077","6.4295403723875","7.0735088215434","MORC2","1.100157773629","0.1377104354862"
"MSTRG.26079","6.7767279737418","14.06643556212","INPP5J","2.0756972415927","1.053596029483"
"MSTRG.2608","11.660466153738","8.5115125409027","CLK2","0.72994616413122","-0.45413803035362"
"MSTRG.26081","2.7850675845921","2.4851808172205","RNF185","0.89232334287661","-0.16436151407312"
"MSTRG.26083","6.9401986349584","6.5074741414982","SELM","0.937649552092","-0.092879280813663"
"MSTRG.26084","3.30433","0","LIMK2","0","#REF!"
"MSTRG.26088","7.168111","0","PIK3IP1","0","#REF!"
"MSTRG.26089","4.9481458667366","2.994949","PATZ1","0.60526691828817","-0.72435659420415"
"MSTRG.2609","7.805676","6.043991","HCN3","0.77430718364431","-0.36902206805145"
"MSTRG.26092","11.58714","5.241707","DRG1","0.45237280295224","-1.1444158990375"
"MSTRG.26095","10.214318","8.518476","EIF4ENIF1","0.83397403527088","-0.26192562700766"
"MSTRG.26100","8.2764886105671","6.1125452801184","SFI1","0.73854330836802","-0.43724557141146"
"MSTRG.26108","20.299158","9.307191","YWHAH","0.45850133291243","-1.1250021669921"
"MSTRG.26112","1.727647","0","SLC5A4","0","#REF!"
"MSTRG.26115","4.699807","0","PRR14L","0","#REF!"
"MSTRG.26120","7.146237","4.563972","RTCB","0.63865388175623","-0.64689381998866"
"MSTRG.26123","10.167516521382","6.7499781771058","FBXO7","0.66387678474981","-0.59101259205864"
"MSTRG.26133","4.2269703853868","12.504233395988","SYN3","2.9582022715885","1.5647207022817"
"MSTRG.26135","4.8363890008959","16.088795181509","TIMP3","3.3266131360667","1.7340540997254"
"MSTRG.26136","3.7723280606998","3.581506","LARGE","0.94941530597834","-0.074888786555612"
"MSTRG.2614","0.017583","1.674305","MTX1","95.222942615026","6.5732373071728"
"MSTRG.26142","1.030174","2.871924","RASD2","2.7878047786102","1.4791295372494"
"MSTRG.26143","5.6964026412609","2.581894","HMGXB4","0.45324991272536","-1.1416213527132"
"MSTRG.26144","2.2594099652525","2.7879364189899","TOM1","1.2339223345323","0.30325159131772"
"MSTRG.2615","2.2721871958224","2.2747375926893","GBA","1.0011224413515","0.0016184324435084"
"MSTRG.26150","3.575598","1.698325","MCM5","0.4749764934425","-1.0740719785661"
"MSTRG.26163","18.11656034032","8.2078280037642","RBFOX2","0.45305664262862","-1.14223666287"
"MSTRG.26166","2.1853707661931","4.0648760327474","TXN2","1.860039539116","0.89533328922593"
"MSTRG.26170","16.636433785583","24.968014523417","MYH9","1.5008032878449","0.58573489351516"
"MSTRG.26171","8.514195","6.126084","EIF3D","0.71951417603191","-0.47490498333602"
"MSTRG.26174","9.073326","7.09745","CACNG2","0.78223244706517","-0.35433071446835"
"MSTRG.2618","11.984272001217","15.445952232955","RUSC1","1.2888519412264","0.3660865414909"
"MSTRG.26209","6.737497","12.827801","PVALB","1.903941626987","0.92898924768612"
"MSTRG.26219","0","3.01931","MPST","Inf","Inf"
"MSTRG.26225","2.1320462446206","4.651268","KCTD17","2.1815980829382","1.1253853376097"
"MSTRG.2623","14.227219971437","6.709071250451","KIAA0907","0.47156586205318","-1.0844688134425"
"MSTRG.26235","1.6518048159737","2.2376003499382","CDC42EP1","1.3546396815772","0.43790916247959"
"MSTRG.26238","12.31072","19.069864","PDXP","1.5490453848353","0.63137941366762"
"MSTRG.26241","3.669778","6.020422","LGALS1","1.6405411989499","0.71417182474593"
"MSTRG.26242","6.6265224897704","10.233513373069","GGA1","1.544326362563","0.62697766963718"
"MSTRG.26249","3.514341","0","GCAT","0","#REF!"
"MSTRG.26253","27.946793353419","16.10523","EIF3L","0.57628185804113","-0.79515349200482"
"MSTRG.26254","6.9532836843866","9.7530720475836","PICK1","1.4026570021131","0.4881622635206"
"MSTRG.26255","3.405578","5.050212","MICALL1","1.4829236035704","0.56844427574996"
"MSTRG.26258","1.70989","0","POLR2F","0","#REF!"
"MSTRG.26261","1.436594","0","SOX10","0","#REF!"
"MSTRG.2627","19.620373193417","16.652817620912","ARHGEF2","0.84875131868032","-0.23658618405479"
"MSTRG.26282","0","3.102478","MAFF","Inf","Inf"
"MSTRG.26283","9.5133113481013","19.168055924051","TMEM184B","2.014866876808","1.0106845223694"
"MSTRG.26285","16.663430833852","31.267243891654","LOC400927","1.8763989362943","0.90796658810209"
"MSTRG.26285","16.663430833852","31.267243891654","CSNK1E","1.8763989362943","0.90796658810209"
"MSTRG.26285","16.663430833852","31.267243891654","LOC400927-CSNK1E","1.8763989362943","0.90796658810209"
"MSTRG.26298","4.2987975735641","3.738996","CBY1","0.86977717280602","-0.20128224894086"
"MSTRG.26299","2.061934","0.414826","KDELR3","0.20118296705908","-2.3134199288076"
"MSTRG.26300","68.40627665576","24.575732285866","DDX17","0.35926136441453","-1.4768943011131"
"MSTRG.26303","7.6286623453437","5.3995277203437","JOSD1","0.70779482377266","-0.4985968837668"
"MSTRG.26304","10.09272183652","11.865994906736","GTPBP1","1.1756982010343","0.23351777127127"
"MSTRG.26313","14.856427446198","19.839675984457","SUN2","1.3354271110135","0.41730123434131"
"MSTRG.26314","30.256811569343","49.665331567883","CBX6","1.6414595257025","0.71497917708835"
"MSTRG.2632","1.923663","0.448559","LAMTOR2","0.23317961618017","-2.1004864166453"
"MSTRG.26326","37.828182058052","38.890501515649","CBX7","1.0280827520595","0.039956394085216"
"MSTRG.26327","3.778933887995","1.3573408866367","PDGFB","0.35918619559573","-1.4771961900429"
"MSTRG.26329","69.067009","90.904724","RPL3","1.3161815650653","0.39635852019108"
"MSTRG.26335","9.6640308685631","50.631588478483","SYNGR1","5.2391790927724","2.3893407790214"
"MSTRG.26336","6.356403","12.275181","TAB1","1.9311520997017","0.94946179704034"
"MSTRG.26337","15.226324636015","19.428750583029","MGAT3","1.2759973957914","0.35162538468065"
"MSTRG.26340","1.636179","0","MIEF1","0","#REF!"
"MSTRG.26341","31.735159","23.800486","ATF4","0.74997216809281","-0.41509103754488"
"MSTRG.26343","6.650835","8.432539","RPS19BP1","1.267891775995","0.34243160596732"
"MSTRG.2635","4.7801984238806","4.7740959940299","LMNA","0.99872339402895","-0.0018429297015874"
"MSTRG.26350","6.8122787017045","10.508654","CACNA1I","1.5426048258082","0.62536852926784"
"MSTRG.26351","18.466503476887","9.9864927183017","TNRC6B","0.5407895831932","-0.8868607325059"
"MSTRG.26354","3.049241","0","SLC25A17","0","#REF!"
"MSTRG.26358","6.54217","1.843806","RBX1","0.2818340092049","-1.8270823812144"
"MSTRG.26359","17.140095","6.850725","ST13","0.39969002505529","-1.3230465265894"
"MSTRG.2636","2.195049","3.628992","RHBG","1.6532624100874","0.72531573109472"
"MSTRG.26364","4.9502397709251","8.4234208193833","MKL1","1.7016187516527","0.76690783684054"
"MSTRG.26368","32.260712075097","21.273477797991","EP300","0.6594236899815","-0.60072237772299"
"MSTRG.26372","6.5392284802852","6.8937165921421","RANGAP1","1.0542094702648","0.076161557379959"
"MSTRG.26375","22.682701356209","19.585148404032","TEF","0.86343985649977","-0.21183240555404"
"MSTRG.26379","26.516086984659","42.924834587829","ZC3H7B","1.6188223629174","0.6949446840972"
"MSTRG.26381","20.530703165341","17.508414009628","TOB2","0.85279173677715","-0.22973463588078"
"MSTRG.26383","4.330757","0.670097","PHF5A","0.15472976202544","-2.6921773712953"
"MSTRG.26387","10.175186261304","18.450535568227","CSDC2","1.8132872553295","0.85860749044991"
"MSTRG.26388","5.9257070016175","6.9032746906591","PMM1","1.1649706421149","0.22029359864874"
"MSTRG.26389","18.185133447913","14.045936751666","ACO2","0.77238568481762","-0.37260666886137"
"MSTRG.2639","3.4630910119962","5.8812186506718","C1orf61","1.6982570282731","0.76405482482295"
"MSTRG.26390","10.927602","17.525579","POLR3H","1.6037900172426","0.68148526341762"
"MSTRG.26392","13.099986048499","7.331933","NHP2L1","0.55969013805478","-0.83729976774485"
"MSTRG.26393","1.76908","5.130414","C22orf46","2.9000463517761","1.5360759591861"
"MSTRG.26394","5.128703","6.998929","DESI1","1.3646586671133","0.4485401446667"
"MSTRG.26395","15.839524","6.992641","XRCC6","0.44146787491846","-1.1796196363615"
"MSTRG.26403","0.789677","2.46716","LINC00634","3.1242647310229","1.6435167037848"
"MSTRG.2641","17.128887440723","5.068641","CCT3","0.29591186336771","-1.7567605582789"
"MSTRG.26413","38.766266","19.337551","SEPT3","0.49882418389225","-1.0033966835777"
"MSTRG.26414","3.654604","2.223454","NAGA","0.60839806446882","-0.71691253154501"
"MSTRG.26415","25.01653366149","28.515880306886","SREBF2","1.1398813557765","0.1888836697053"
"MSTRG.2642","1.561421","0","TSACC","0","#REF!"
"MSTRG.26422","9.3183746415695","10.015129969247","SMDT1","1.0747721952034","0.10403090383525"
"MSTRG.26423","10.133764","4.780556","NDUFA6","0.47174534555966","-1.0839198112347"
"MSTRG.26427","6.216025","9.934977","CYP2D6","1.5982845950587","0.67652432148421"
"MSTRG.26428","2.601225","4.258748","CYP2D7","1.6372086228604","0.71123817030871"
"MSTRG.26433","8.669112","0.205262","TCF20","0.023677396254657","-5.4003457497297"
"MSTRG.2644","19.896339776177","11.967653480042","GON4L","0.60150025656336","-0.73336274212007"
"MSTRG.2644","19.896339776177","11.967653480042","YY1AP1","0.60150025656336","-0.73336274212007"
"MSTRG.26441","7.0118275791183","8.3550380029584","SERHL2","1.191563527295","0.25285586975751"
"MSTRG.26443","2.169197","0","POLDIP3","0","#REF!"
"MSTRG.26444","9.385807","13.155473","CYB5R3","1.4016347235778","0.48711042128533"
"MSTRG.26449","4.362307","2.252553","ARFGAP3","0.51636737166825","-0.95353025268455"
"MSTRG.26456","7.798193883933","5.6320694507146","PACSIN2","0.72222742016183","-0.46947490005009"
"MSTRG.26458","3.2612833560768","1.477654","TTLL1","0.45308973145393","-1.1421313000157"
"MSTRG.26465","9.873771","12.349919","TTLL12","1.2507803756032","0.32282848906855"
"MSTRG.2647","0.218048","2.108438","MSTO1","9.669604857646","3.2734569360763"
"MSTRG.26479","1.760642","5.062734","KIAA1644","2.8755045034709","1.5238150972056"
"MSTRG.2648","4.8657003026874","4.050982","DAP3","0.83255888114658","-0.26437578722692"
"MSTRG.26484","5.620755","1.853696","SAMM50","0.32979484072869","-1.6003592652853"
"MSTRG.26485","1.238148","3.612774","PARVB","2.9178854224212","1.5449232335813"
"MSTRG.26495","7.18003","2.134417","NUP50","0.29727132059337","-1.7501478096893"
"MSTRG.26497","6.9825699855072","12.301242561633","KIAA0930","1.761707020075","0.81697401743098"
"MSTRG.2650","12.422029504024","15.642316318907","SYT11","1.2592399908436","0.3325532636801"
"MSTRG.26501","3.560687963976","0.37965049533022","FAM118A","0.10662279289036","-3.2294122170632"
"MSTRG.26504","1.4877550376471","6.6872143355882","FBLN1","4.4948356190172","2.168268355792"
"MSTRG.26511","8.529634","2.751394","ATXN10","0.32256882299991","-1.6323210893666"
"MSTRG.26516","12.781252986956","8.3086241090665","MIRLET7BHG","0.65006334805721","-0.62134778063118"
"MSTRG.26518","2.3942231764355","2.402795","PPARA","1.0035802107543","0.0051559281434265"
"MSTRG.26531","4.0986532454175","3.060449","TRMU","0.74669624794967","-0.42140661318167"
"MSTRG.26537","7.763049","6.120715","CERK","0.78844214431727","-0.34292320058043"
"MSTRG.26557","2.6243026359869","2.2097664303162","TBC1D22A","0.84203948127546","-0.24804021539029"
"MSTRG.26560","10.039668646382","20.572628044898","FAM19A5","2.0491341666252","1.0350144475937"
"MSTRG.2657","11.431502908104","8.3633744556391","MEF2D","0.73160760425564","-0.45085802449607"
"MSTRG.26576","13.874570048027","14.338903854249","BRD1","1.0334665365929","0.047491675388305"
"MSTRG.26579","4.865018","7.810139","PIM3","1.6053669277277","0.68290308196557"
"MSTRG.26581","10.002707","6.488883","ZBED4","0.64871269347388","-0.62434842633062"
"MSTRG.26582","4.2157471643026","3.2460395780142","ALG12","0.76997966232426","-0.37710775486089"
"MSTRG.26585","10.336946871586","38.866147248922","MLC1","3.7599252208364","1.9107039691898"
"MSTRG.26592","14.606875855301","24.258420201418","PANX2","1.6607535000452","0.73183795490592"
"MSTRG.26595","5.899729","10.320897","DENND6B","1.7493849293756","0.80684777044856"
"MSTRG.26596","9.1239666786787","13.711173756757","TRABD","1.5027645584017","0.58761899659073"
"MSTRG.26597","7.8539730875026","6.8711709555201","SELO","0.87486560992342","-0.19286667655695"
"MSTRG.26598","16.984629800585","20.425611823338","TUBGCP6","1.2025938782978","0.26614951974851"
"MSTRG.26599","6.7202757549762","6.2225891841884","HDAC10","0.92594253734019","-0.11100543019953"
"MSTRG.266","2.7197313393008","5.4542098224516","TMEM201","2.0054222796336","1.003906055427"
"MSTRG.26600","9.6291489788494","8.8024238963621","MAPK12","0.91414349447669","-0.12950744982169"
"MSTRG.26602","11.793808430115","11.088696293588","MAPK11","0.94021336358772","-0.088939908671051"
"MSTRG.26603","28.573091152618","40.205799412473","PLXNB2","1.4071210985791","0.49274649403398"
"MSTRG.26605","5.9997170486367","6.9380075169491","LMF2","1.1563891198045","0.20962694001035"
"MSTRG.26609","17.561710973346","17.893027959131","PPP6R2","1.0188658716846","0.026964140814834"
"MSTRG.26612","20.248450867936","37.144115206298","SBF1","1.8344176277266","0.87532212358978"
"MSTRG.26613","7.3574412963615","7.3318491789906","NCAPH2","0.99652160087454","-0.0050270172321406"
"MSTRG.26614","2.033339","0","TYMP","0","#REF!"
"MSTRG.26617","6.5753469208709","7.658265145778","CPT1B","1.1646937017832","0.21995059606461"
"MSTRG.26618","19.975092993545","23.523131244741","MAPK8IP2","1.1776231155641","0.23587789544644"
"MSTRG.26619","0.062325178735771","4.2307443991281","ARSA","67.881785258321","6.0849526024529"
"MSTRG.26622","3.0247616150873","3.053915","CHL1","1.0096382421568","0.013838461555367"
"MSTRG.2663","5.298576","8.309518","HAPLN2","1.56825494246","0.64916010940542"
"MSTRG.2664","5.9755230845457","11.450615764284","BCAN","1.9162532890047","0.93828826808847"
"MSTRG.26644","4.3007590605852","5.4692538729776","RABL2B","1.2716950184681","0.34675272085817"
"MSTRG.26645","2.69572","0","CNTN6","0","#REF!"
"MSTRG.26651","4.43096","2.327881","CNTN4","0.52536718905158","-0.92860199276125"
"MSTRG.26652","3.506255","1.891911","CNTN4-AS2","0.53958169043609","-0.89008670057675"
"MSTRG.2666","2.499012","11.716226","NES","4.6883432332458","2.229078193219"
"MSTRG.2667","6.5434045266175","5.346872","SLC25A44","0.81713914801535","-0.29134632366654"
"MSTRG.2668","4.821479076175","3.9621566742302","PMF1","0.82177203543386","-0.28318985786844"
"MSTRG.26687","6.060527","0.897087","TRNT1","0.14802128593767","-2.7561234399211"
"MSTRG.26689","5.298415519098","1.0868607759549","CRBN","0.20512939614444","-2.2853938423046"
"MSTRG.26691","6.891015","3.009547","LRRN1","0.43673493672558","-1.1951701503855"
"MSTRG.26705","5.860427","10.859401","BHLHE40","1.853005079664","0.88986683624699"
"MSTRG.26708","7.2126984187494","0.43589716366819","ITPR1","0.060434685933225","-4.0484793809404"
"MSTRG.26710","7.921181","2.538171","ARL8B","0.32042835531722","-1.6419262746518"
"MSTRG.26714","3.3571006574029","1.827842","EDEM1","0.54447041853492","-0.87707442646362"
"MSTRG.26728","2.674768","0.718148","RAD18","0.26848982790283","-1.8970606640775"
"MSTRG.26731","9.4265204328445","4.5412558147789","SRGAP3","0.48175313967983","-1.0536340260088"
"MSTRG.26736","4.0079892407921","4.15148","MTMR14","1.0358011837326","0.050747112320721"
"MSTRG.26737","4.525674","1.706756","THUMPD3","0.37712747316753","-1.406875842422"
